BISC 302,  72, "C+",   5.555555555555555
BISC 302,  72, "C+",   5.555555555555555
BISC 302W,  270, "B",   1.1111111111111112
BISC 302W,  270, "B",   1.1111111111111112
BISC 302W,  270, "B",   1.1111111111111112
BISC 302W,  270, "B",   1.1111111111111112
BISC 302W,  270, "B",   1.1111111111111112
BISC 303,  809, "B-",   2.719406674907293
BISC 303,  809, "B-",   2.719406674907293
BISC 303,  809, "B-",   2.719406674907293
BISC 304,  84, "B+",   1.1904761904761905
BISC 304,  84, "B+",   1.1904761904761905
BISC 304,  84, "B+",   1.1904761904761905
BISC 304W,  316, "B",   0.949367088607595
BISC 304W,  316, "B",   0.949367088607595
BISC 304W,  316, "B",   0.949367088607595
BISC 304W,  316, "B",   0.949367088607595
BISC 304W,  316, "B",   0.949367088607595
BISC 305,  753, "B",   3.718459495351926
BISC 305,  753, "B",   3.718459495351926
BISC 305,  753, "B",   3.718459495351926
BISC 305,  753, "B",   3.718459495351926
BISC 305,  753, "B",   3.718459495351926
BISC 306,  273, "B",   0.0
BISC 306,  273, "B",   0.0
BISC 306,  273, "B",   0.0
BISC 306,  273, "B",   0.0
BISC 306,  273, "B",   0.0
BISC 307W,  278, "B+",   0.0
BISC 307W,  278, "B+",   0.0
BISC 307W,  278, "B+",   0.0
BISC 309,  355, "B+",   0.28169014084507044
BISC 309,  355, "B+",   0.28169014084507044
BISC 309,  355, "B+",   0.28169014084507044
BISC 313,  323, "B",   0.9287925696594427
BISC 313,  323, "B",   0.9287925696594427
BISC 313,  323, "B",   0.9287925696594427
BISC 313,  323, "B",   0.9287925696594427
BISC 313,  323, "B",   0.9287925696594427
BISC 316,  814, "B-",   3.9312039312039313
BISC 316,  814, "B-",   3.9312039312039313
BISC 316,  814, "B-",   3.9312039312039313
BISC 317,  239, "B+",   2.092050209205021
BISC 317,  239, "B+",   2.092050209205021
BISC 317,  239, "B+",   2.092050209205021
BISC 318,  205, "B-",   1.4634146341463417
BISC 318,  205, "B-",   1.4634146341463417
BISC 318,  205, "B-",   1.4634146341463417
BISC 326,  198, "B+",   0.5050505050505051
BISC 326,  198, "B+",   0.5050505050505051
BISC 326,  198, "B+",   0.5050505050505051
BISC 329,  254, "B+",   0.0
BISC 329,  254, "B+",   0.0
BISC 329,  254, "B+",   0.0
BISC 333,  972, "B-",   5.041152263374485
BISC 333,  972, "B-",   5.041152263374485
BISC 333,  972, "B-",   5.041152263374485
BISC 337,  268, "B",   0.7462686567164178
BISC 337,  268, "B",   0.7462686567164178
BISC 337,  268, "B",   0.7462686567164178
BISC 337,  268, "B",   0.7462686567164178
BISC 337,  268, "B",   0.7462686567164178
BISC 357,  372, "B-",   5.10752688172043
BISC 357,  372, "B-",   5.10752688172043
BISC 357,  372, "B-",   5.10752688172043
BISC 366,  208, "B",   1.9230769230769231
BISC 366,  208, "B",   1.9230769230769231
BISC 366,  208, "B",   1.9230769230769231
BISC 366,  208, "B",   1.9230769230769231
BISC 366,  208, "B",   1.9230769230769231
BISC 372,  95, "A-",   0.0
BISC 372,  95, "A-",   0.0
BISC 372,  95, "A-",   0.0
BISC 373,  31, "B+",   0.0
BISC 373,  31, "B+",   0.0
BISC 373,  31, "B+",   0.0
BISC 403,  211, "B",   0.0
BISC 403,  211, "B",   0.0
BISC 403,  211, "B",   0.0
BISC 403,  211, "B",   0.0
BISC 403,  211, "B",   0.0
BISC 404W,  115, "B",   0.8695652173913043
BISC 404W,  115, "B",   0.8695652173913043
BISC 404W,  115, "B",   0.8695652173913043
BISC 404W,  115, "B",   0.8695652173913043
BISC 404W,  115, "B",   0.8695652173913043
BISC 405,  239, "B+",   0.0
BISC 405,  239, "B+",   0.0
BISC 405,  239, "B+",   0.0
BISC 407,  36, "B",   2.7777777777777777
BISC 407,  36, "B",   2.7777777777777777
BISC 407,  36, "B",   2.7777777777777777
BISC 407,  36, "B",   2.7777777777777777
BISC 407,  36, "B",   2.7777777777777777
BISC 410,  108, "B",   0.0
BISC 410,  108, "B",   0.0
BISC 410,  108, "B",   0.0
BISC 410,  108, "B",   0.0
BISC 410,  108, "B",   0.0
